src_ip,dst_ip,Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
10.194.17.1,10.140.35.74,53.0,60040.0,17.0,0.0,1.0,0.0,103.0,0.0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.194.17.1,10.140.35.74,53.0,52641.0,17.0,0.0,1.0,0.0,144.0,0.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.170,65034.0,443.0,6.0,58653.11622619629,12.0,0.0,2510.0,0.0,859.0,54.0,209.16666666666663,289.0968215360076,0.0,0.0,0.0,0.0,42793.97517976985,204.59271002280408,5332.101475108753,7336.116202899829,20622.01499938965,165.9393310546875,58653.11622619629,5332.101475108753,7336.116202899829,20622.01499938965,165.9393310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,204.59271002280408,0.0,54.0,859.0,209.16666666666663,289.0968215360076,83576.97222222223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.16666666666663,209.16666666666663,0.0,1838.0,6.0,43088.71212265179,0.0,0.0,0.0,12.0,2510.0,0.0,0.0,65535.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.250.179.170,10.140.35.74,443.0,65034.0,6.0,62267.06504821777,12.0,0.0,2497.0,0.0,1036.0,56.0,208.08333333333331,274.0156498977547,0.0,0.0,0.0,0.0,40101.45649335482,192.7182530717893,5660.642277110706,6466.645521275616,17369.03190612793,0.0,62267.06504821777,5660.642277110706,6466.645521275616,17369.03190612793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,192.7182530717893,0.0,56.0,1036.0,208.08333333333331,274.0156498977547,75084.57638888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.08333333333331,208.08333333333331,0.0,1837.0,11.0,40914.932602646615,0.0,0.0,0.0,12.0,2497.0,0.0,0.0,65535.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,35.186.224.25,64969.0,443.0,6.0,0.0,1.0,0.0,54.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,4096.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.186.224.25,10.140.35.74,443.0,64969.0,6.0,0.0,1.0,0.0,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,886.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.140.35.74,142.250.179.142,64961.0,443.0,6.0,102757606.9831848,39.0,0.0,8585.0,0.0,1290.0,54.0,220.12820512820517,295.30628858232194,0.0,0.0,0.0,0.0,83.54612619000405,0.3795339454176072,2704147.552189074,9027650.141265942,36503296.85211182,34.09385681152344,102757606.9831848,2704147.552189074,9027650.141265942,36503296.85211182,34.09385681152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.3795339454176072,0.0,54.0,1290.0,220.12820512820517,295.30628858232194,87205.80407626562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.12820512820517,220.12820512820517,0.0,1505.5,5.25,5413.184752015256,0.0,0.0,0.0,39.0,8585.0,0.0,0.0,4096.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,32856809.854507446,3646486.99760437,36503296.85211182,29210322.85690308
142.250.179.142,10.140.35.74,443.0,64961.0,6.0,102746771.09718324,55.0,0.0,19987.0,0.0,1290.0,56.0,363.4,476.46492191784887,0.0,0.0,0.0,0.0,194.52679423955087,0.5352966269662931,1902717.983281171,7671731.532843763,36496078.968048096,0.0,102746771.09718324,1902717.983281171,7671731.532843763,36496078.968048096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.5352966269662931,0.0,56.0,1290.0,363.4,476.46492191784887,227018.82181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.4,363.4,0.0,3403.4,11.0,15138.442462357229,0.0,0.0,0.0,55.0,19987.0,0.0,0.0,1045.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,32855378.98540497,3640699.982643128,36496078.968048096,29214679.00276184
10.140.35.74,142.251.36.42,64766.0,443.0,6.0,90212133.88442992,18.0,0.0,1814.0,0.0,296.0,54.0,100.77777777777776,70.93937596094567,0.0,0.0,0.0,0.0,20.108159755137837,0.1995296998856014,5306596.11084882,10207523.812569352,30060517.78793335,4.0531158447265625,90212133.88442992,5306596.11084882,10207523.812569352,30060517.78793335,4.0531158447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.1995296998856014,0.0,54.0,296.0,100.77777777777776,70.93937596094567,5032.395061728395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.77777777777776,100.77777777777776,0.0,351.0,4.0,26443.71066764859,0.0,0.0,0.0,18.0,1814.0,0.0,0.0,4096.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,15036777.575810753,83966.49806645678,15107380.628585815,14918790.102005005
142.251.36.42,10.140.35.74,443.0,64766.0,6.0,90199318.88580322,23.0,0.0,2863.0,0.0,349.0,56.0,124.47826086956522,89.61845188751342,0.0,0.0,0.0,0.0,31.740816176502385,0.2549908390008923,4099969.040263783,9241037.94421722,30060435.0566864,0.95367431640625,90199318.88580322,4099969.040263783,9241037.94421722,30060435.0566864,0.95367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.2549908390008923,0.0,56.0,349.0,124.47826086956522,89.61845188751342,8031.466918714557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.47826086956522,124.47826086956522,0.0,590.5,8.0,4480.631935813592,0.0,0.0,0.0,23.0,2863.0,0.0,0.0,632.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,15036927.302678429,86587.41527275501,15123826.98059082,14918761.96861267
10.140.35.74,142.251.36.14,65032.0,443.0,6.0,18710115.909576416,15.0,0.0,11102.0,0.0,1290.0,54.0,740.1333333333333,569.0614339028393,0.0,0.0,0.0,0.0,593.3688521040991,0.8017053487264895,1336436.8506840295,4753471.612253714,18474184.9899292,0.95367431640625,18710115.909576416,1336436.8506840295,4753471.612253714,18474184.9899292,0.95367431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.8017053487264895,0.0,54.0,1290.0,740.1333333333333,569.0614339028393,323830.91555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.1333333333333,740.1333333333333,0.0,10292.0,11.0,43622.93850839661,0.0,0.0,0.0,15.0,11102.0,0.0,0.0,4096.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.251.36.14,10.140.35.74,443.0,65032.0,6.0,18710764.88494873,14.0,0.0,1572.0,0.0,741.0,56.0,112.28571428571428,174.93893978488958,0.0,0.0,0.0,0.0,84.01580639092657,0.7482323724382773,1439289.6065345178,4918184.818493285,18475265.02609253,0.0,18710764.88494873,1439289.6065345178,4918184.818493285,18475265.02609253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.7482323724382773,0.0,56.0,741.0,112.28571428571428,174.93893978488958,30603.63265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.28571428571428,112.28571428571428,0.0,814.0,13.0,3456.477655458118,0.0,0.0,0.0,14.0,1572.0,0.0,0.0,378.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
